text,label1,label2,label3,labeled_list
Bom dia. Leite desnatado sem lactose com café e adoçante de sucralose + 1 ovo mexido. Será que está de boa para café da manhã? Tentando tirar o pão da minha vida.,curiosidade,otimismo,nan,"['curiosidade', 'otimismo']"
Pé de frango: quem é pré-diabético pode comer?,curiosidade,nan,nan,['curiosidade']
Boa tarde. Diabetes dá enjoo? Qual a experiência de vocês sobre esse assunto?,curiosidade,nan,nan,['curiosidade']
"Gente, não consigo emagrecer, minha glicose está sempre alta. Me ajudem.",decepção,nan,nan,['decepção']
Boa noite! É possível o portador de DM 2 deixar de tomar medicamentos?,curiosidade,nan,nan,['curiosidade']
"Como saber se tenho diabetes tipo 1 ou 2? No meu exame deu glicose 300, glicada 12% e peptídeo com 1,35.",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
Eu gostaria de saber se o açúcar mascavo faz mal para os diabéticos.,curiosidade,nan,nan,['curiosidade']
"Bom dia, hoje 121 em jejum.",neutro,nan,nan,['neutro']
Qual a especialidade do médico que devemos consultar para ver como estão as veias das pernas do diabético?,curiosidade,nan,nan,['curiosidade']
Alguém mais sente cãibras nas pernas e nos pés?,curiosidade,nan,nan,['curiosidade']
Diabetes faz cair cabelo?,curiosidade,nan,nan,['curiosidade']
"Adoro tomar água com gás, será que interfere na diabetes ou não tem nada a ver?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
Alguém sente mal estar e fica arrotando muito? É da diabetes?,confusão,nan,nan,['confusão']
Alguém aqui toma chá de jambolão? Minha nutricionista indicou para tomar uma xícara duas vezes ao dia para ajudar no controle da diabetes.,curiosidade,nan,nan,['curiosidade']
Qual seria o melhor adoçante?,curiosidade,nan,nan,['curiosidade']
Alguém já teve coronavírus? Como foi?,curiosidade,nan,nan,['curiosidade']
Tenho os pés muito inchados.,aborrecimento,nan,nan,['aborrecimento']
Qual chá para abaixar a glicose que não emagrece?,curiosidade,nan,nan,['curiosidade']
"Bom dia. Por que os pés do diabético ficam formigando e queimando quando está deitado, mas quando está andando, não?",curiosidade,nan,nan,['curiosidade']
Podemos comer amendoim japonês?,curiosidade,nan,nan,['curiosidade']
"Bom dia, pessoal. Como muito pão à noite, será que a tapioca é melhor para baixar a glicemia?",curiosidade,nan,nan,['curiosidade']
Bom dia. Quero saber se diabéticos podem comer tapioca e farinha de milho.,curiosidade,nan,nan,['curiosidade']
"Gente, qual a diferença entre o Glifage e Metformina?",curiosidade,nan,nan,['curiosidade']
A glicemia 204 é considerada alta pra quem é diabético?,curiosidade,nan,nan,['curiosidade']
"Alguém aqui sem coronavírus já precisou ir a um hospital durante essa pandemia e não pegou o vírus? Preciso de dicas de como me proteger o máximo possível, pois preciso ir a um que geralmente tem bastante gente, e esse hospital fica ao lado de outro que interna pacientes de coronavírus. Estou pensando em usar duas máscaras: uma cirúrgica por baixo e uma de pano por cima. Mas li que o vírus entra pelos olhos e ouvidos tambem, então o que eu deveria fazer pra proteger essas áreas?",medo,nan,nan,['medo']
"Boa noite, pessoal. Me tirem uma dúvida: medimos a glicemia logo depois do jantar ou 2 horas depois?",confusão,nan,nan,['confusão']
"Olá, estou fazendo controle da alimentação e tomando remédio, mas toda vez que meço a minha glicemia pela manhã, ela nunca fica abaixo de 120. Já fiz jejum, já me alimentei direitinho. No decorrer do dia, chego a ter 100 no medidor, mas pela manhã, em jejum, não tenho conseguido menos do que 120. Será que é normal?",decepção,aborrecimento,curiosidade,"['decepção', 'aborrecimento', 'curiosidade']"
Já fizeram exame chamado Homa-Beta?,curiosidade,nan,nan,['curiosidade']
Estou com uma dúvida sobre formigamento nos dedos do pé somente na parte de cima dos dedos.,curiosidade,nan,nan,['curiosidade']
"Olá, amigas queridas. Comprei essa linda couve-flor hoje no hortifruti e ela veio com belas folhas e talos. Vocês consomem essas folhas e talos refogados ou jogam fora? 😘",curiosidade,zelo,nan,"['curiosidade', 'zelo']"
O que é a insulina de correção? Quem pode tomar?,curiosidade,nan,nan,['curiosidade']
Fui diagnosticado com diabetes tipo 2 há aproximadamente um mês. Estou tomando 10 unidades de insulina toda noite. Que tipo de frutas eu posso ou não comer? Quais as mais indicadas? Obrigado.,curiosidade,confusão,nan,"['curiosidade', 'confusão']"
"Por favor, alguém pode me dizer quais os sintomas da hipoglicemia?",curiosidade,nan,nan,['curiosidade']
"Oi, pessoal, tudo bem? Tenho uma grande dúvida! O diabético pode comer banana? Algumas pessoas falam que sim, outras, que não, alguém sabe me dizer?",confusão,nan,nan,['confusão']
O abacate abaixa glicemia muito alta?,curiosidade,nan,nan,['curiosidade']
Alguém sabe me dizer se pode colocar na caneta a insulina do posto?,curiosidade,nan,nan,['curiosidade']
Diabético pode comer feijão?,curiosidade,nan,nan,['curiosidade']
Farinha de mandioca faz mal pra diabetes?,curiosidade,nan,nan,['curiosidade']
"Pessoal, diabetes dá coceira intensa na sola do pé? Alguém tem?",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
Boa noite. Minha filha tem 15 anos e tem diabetes tipo 1. Eu gostaria de saber se o coronavírus é perigoso para criança ou adolescente com diabetes tipo 1 ou 2.,curiosidade,medo,nan,"['curiosidade', 'medo']"
"Olá, pessoal. Minha glicose dá sempre 125 em jejum. Tomo Metformina. Isso pode diabetes ou pré-diabetes?",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
A glicemia de alguém já chegou a 35?,curiosidade,nan,nan,['curiosidade']
Tem acontecido com alguém de estar sem apetite?,curiosidade,nan,nan,['curiosidade']
"Boa tarde, o que vocês tomam pra aumentar a imunidade?",curiosidade,nan,nan,['curiosidade']
Bom dia! Alguém aqui também sente dor nas juntas das mãos? O que pode ser mesmo? Aguardo ajuda. Obrigada.,confusão,nervosismo,nan,"['confusão', 'nervosismo']"
"Gente, a minha hemoglobina glicada deu 7,9. Está muito alta?",confusão,nervosismo,nan,"['confusão', 'nervosismo']"
Alguém com diabetes que tem a boca seca que até arde sabe se tem como aliviar?,curiosidade,aborrecimento,nan,"['curiosidade', 'aborrecimento']"
"Boa tarde, podemos usar farinha de grão de bico?",curiosidade,nan,nan,['curiosidade']
"Coração apertado, vamos entender que: Diabetes com educação é diabetes sem complicação.",otimismo,nan,nan,['otimismo']
"Gente, olha como está o meu dedo. Será que é normal?",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"Alguém de vocês, quando a diabetes sobe, sente tremedeira, fica com os pés gelados, a boca seca, bebe água sem parar e a pressão sobe?",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
Estou fazendo muito xixi. Diabetes alta. E não sinto nada além da vontade de fazer xixi e beber água.,aborrecimento,nervosismo,nan,"['aborrecimento', 'nervosismo']"
Tem alguém no grupo que tenha diabetes e testou positivo para o coronavírus? Estou preocupada.,curiosidade,nan,nan,['curiosidade']
"Mais alguém aí que, quando toma café, a glicemia fica alta?",curiosidade,nan,nan,['curiosidade']
Existe algum chá que realmente ajuda a controlar a glicemia?,curiosidade,nan,nan,['curiosidade']
"Boa noite a todos. Sou diabética e tomo insulina 2 vezes ao dia, mais os comprimidos. Minha glicose em jejum é dentre 170, 180, 150, e assim vai. Não sei o que faço mais para baixar, não como nada doce, nem massas, nem arroz. Não sei mais o que fazer. Já estou com ânsia de chás, já experimentei todos que me indicaram. Poderiam me ajudar?",aborrecimento,decepção,nervosismo,"['aborrecimento', 'decepção', 'nervosismo']"
"Minha tia é diabética há pouco tempo. Ela feriu a perna, o que fazer?",nervosismo,confusão,nan,"['nervosismo', 'confusão']"
"Bom dia. Quanto tempo a Metformina fica circulando no sangue depois que paramos de tomar? Só tomei por 6 dias o de 500 mg, 2 vezes ao dia. Está me fazendo mal, taquicardia, diarreia, dores de cabeça. Glicose está 129, vou marcar consulta e vejo com ela. Até lá, vou fazendo as dietas. Obrigada.",aborrecimento,confusão,nervosismo,"['aborrecimento', 'confusão', 'nervosismo']"
"No churrasco em família, teve sorvete e torta de limão. Olha quanto está a minha diabetes: 165 mg/dL.",desaprovação,remorso,nan,"['desaprovação', 'remorso']"
"Gente, meu esposo é diabético. Quando ele chegou do serviço, foi medir a glicemia dele, eu, por curiosidade, furei meu dedo também e a minha deu 217. Era 20:30, comi várias coisas durante o dia, não tomo muita água e nem vou muito ao banheiro, o que vocês me dizem, sou pré diabética?",nervosismo,confusão,nan,"['nervosismo', 'confusão']"
"Preciso da ajuda de vocês. Não estou comendo nada, que tipo de mingau posso tomar? Obrigada, beijos.",confusão,nan,nan,['confusão']
Já aconteceu de alguém se afastar de você pelo fato de ser diabético? Tipo preconceito?,curiosidade,nan,nan,['curiosidade']
"Meu café da manhã foi uma xícara de café sem açúcar e um pão de queijo. Logo depois, a glicemia estava 390. Almocei um bife, um ovo e salada. Cuido muito da alimentação, porém tomo corticoide. Sofro de uma artrite crônica, será que é o corticoide que faz subir a glicemia? Agradeço se alguém puder me tirar essa dúvida.",confusão,aborrecimento,nan,"['confusão', 'aborrecimento']"
"Boa tarde. Alguém aí saber me dizer se o diabetes dá muita dor de cabeça? Fui diagnosticada há 25 dias com diabetes e hipertensão, mas há 25 dias sinto muita dor de cabeça.",aborrecimento,nervosismo,nan,"['aborrecimento', 'nervosismo']"
"Fiz esse exame em março. Desde então estou tomando Glifage 500 mg uma vez ao dia, mas por causa epidemia não voltei ao médico. Acredito que está bem controlada, pois estou em reeducação alimentar também. O que vocês acham?",curiosidade,otimismo,nan,"['curiosidade', 'otimismo']"
"Boa noite, amigos da diabetes. Alguém sabe me informar por que o diabético fica com falta de Vitamina D?",curiosidade,nan,nan,['curiosidade']
"Bom dia, queridos! É normal a urina ficar um pouco espumosa? Eu tomo o Glifage 500 mg duas vezes ao dia, glicemia estava 122 em jejum.",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
"Como controlar vontade de comer doce? Porque eu não me seguro, mesmo sabendo que não posso.",constrangimento,remorso,nan,"['constrangimento', 'remorso']"
Algum de vocês toma algum suplemento vitamínico? Minha mãe é diabética tipo 2 e sente muita fraqueza. Tem alguma vitamina que ela poderia tomar para se sentir com mais energia? Ela não tem energia nem para caminhar.,curiosidade,nan,nan,['curiosidade']
"Bom dia. Gostaria de saber o que acontece: minha glicemia sempre estava em 95 em jejum e, agora, essa semana, levanto e está 108, mas não ando comendo à noite. Como pode estar subindo desse jeito?",curiosidade,confusão,nan,"['curiosidade', 'confusão']"
"Bom dia! Gente, estou sentindo uma dormência nas mãos, como se estivesse inchada, e dói, alguém sente? Será que tem relação com a diabetes? Alguém sabe?",curiosidade,nervosismo,nan,"['curiosidade', 'nervosismo']"
Vocês usam o adoçante Thaumalife?,curiosidade,nan,nan,['curiosidade']
Podemos comer uma galinha à cabidela?,curiosidade,nan,nan,['curiosidade']
Polvilho não pode?,curiosidade,nan,nan,['curiosidade']
"Antes do café estava 126, 2 horas após, este resultado. O que vocês acham? Por favor, alguém pode me responder? Grata",nervosismo,nan,nan,['nervosismo']
Agradeço a todos que opinaram na minha publicação sobre a doação de 3 caixas de Glifage XR 500. Elas já tiveram um destino certo. Obrigado a todas as pessoas.,gratidão,nan,nan,['gratidão']
"Boa noite. Alguém aqui conseguiu ficar curada(o) da retinopatia diabética? Me conte, por favor.",curiosidade,nan,nan,['curiosidade']
"Farinha de tapioca no café da manhã, pode?",curiosidade,nan,nan,['curiosidade']
"Boa tarde. Meu esposo se alimenta, porém sente como se não tivesse comido nada. Alguém sabe o que pode ser?",curiosidade,nan,nan,['curiosidade']
"Boa tarde, queridos. Me tirem uma dúvida: eu sou diabética, posso tomar Ivermectina como prevenção pro corona vírus?",curiosidade,nan,nan,['curiosidade']
"Qual leite é o ideal? Tomo muito pouco, mas prefiro o integral e o semi desnatado.",curiosidade,nan,nan,['curiosidade']
"Oi, gente. Comecei a tomar hoje Metformina, estou com muita dor na barriga, é normal?",nervosismo,curiosidade,nan,"['nervosismo', 'curiosidade']"
"Bom dia, gente linda! Qual o horário correto para medir a diabetes? Tenho dúvidas.",curiosidade,nan,nan,['curiosidade']
"Alguém tem muitos gases? Não sei se é por causa da diabetes, mas eu ando numa flatulência que está uma coisa bem feia.",curiosidade,nan,nan,['curiosidade']
"Boa tarde. Não tomo insulina, sou pré-diabética. Ontem, antes de almoçar, fui à farmácia medir a glicose e estava 119. Qual é a melhor hora para medir a glicose? Depois do jejum? Eu acompanho tudo que você posta aqui. Grata.",curiosidade,nan,nan,['curiosidade']
Uma dúvida: 132 antes da janta é pré diabético? Ou não?,nervosismo,nan,nan,['nervosismo']
Bom dia amigo(a). Eu sou gordinha e dizem que por esta razão sou diabética. Tem a ver?,curiosidade,constrangimento,nan,"['curiosidade', 'constrangimento']"
"Tem horas que essa doenca me deixa muito irritada, com dor no corpo todo, ansiosa por doce e vontade de dormir dia inteiro. Ver as pessoas felizes comendo tudo que gostam e você ali, com cara de quem está adorando aquela salada e aquele frango grelhado sem graça. 😞 E, pra piorar, essa pandemia que não deixa você nem passar por aí. Ai, meu Deus, tem dia que é dificil. Hoje estou pra baixo, tem mais alguém assim?",tristeza,aborrecimento,nan,"['tristeza', 'aborrecimento']"
"Queria tirar uma dúvida, quem tem resistência à insulina vai ficar diabético?",curiosidade,nan,nan,['curiosidade']
Como se fecha o diagnóstico de uma vasculopatia diabética?,curiosidade,nan,nan,['curiosidade']
Podemos comer fígado de frango ou de boi? Qual é o melhor?,curiosidade,nan,nan,['curiosidade']
"Boa noite, pessoal. Queria saber o que vocês tomam para dor nas pernas. Não consigo fazer caminhada, dói demais.",decepção,curiosidade,nan,"['decepção', 'curiosidade']"
"Eu tomo 3 Glifages. Sou tipo 2, será que prejudica o meu organismo?",medo,curiosidade,nan,"['medo', 'curiosidade']"
Existe algum sorvete que diabético possa tomar?,curiosidade,desejo,nan,"['curiosidade', 'desejo']"
"Boa noite a todos do grupo. Tô com diabetes alta, tenho obesidade. Tem algum chá caseiro para me ajudar?",curiosidade,nan,nan,['curiosidade']
"Boa noite, grupo. O que devemos comer no lugar do arroz?",curiosidade,nan,nan,['curiosidade']
"O que é bom para baixar a glicose, fora os remédios?",curiosidade,nan,nan,['curiosidade']
Boa tarde à todos! O diabético pode comer maçã? Quantas por dia?,curiosidade,nan,nan,['curiosidade']
"Bom dia, alguém no grupo está grávida?",curiosidade,nan,nan,['curiosidade']
Será que um diabético pode usar Nestum com estes ingredientes?,curiosidade,nan,nan,['curiosidade']
"Gente, eu estou muito enjoada e com dor de cabeça. Será que são sintomas da diabetes muito alta?",medo,curiosidade,nervosismo,"['medo', 'curiosidade', 'nervosismo']"
